DATE,CITY,TEMP,PRCP,WDSP
2024-11-29,Dehradun,8.5,0.0,7.0
2024-11-29,Jodhpur,14.8,0.0,7.7
2024-11-30,Mumbai,21.3,6.2,6.9
2024-11-30,Delhi,11.0,0.0,9.8
2024-11-30,Dehradun,10.1,0.0,8.1
2024-11-30,Jodhpur,15.2,0.6,9.3
2024-12-01,Mumbai,27.0,0.0,12.9
2024-12-01,Delhi,15.8,0.0,10.5
2024-12-01,Dehradun,12.4,0.0,6.7
2024-12-01,Jodhpur,23.0,0.0,7.1
2024-12-02,Mumbai,24.5,0.0,7.6
2024-12-02,Delhi,17.4,0.0,13.8
2024-12-02,Dehradun,12.6,0.0,10.1
2024-12-02,Jodhpur,22.4,5.6,10.2
2024-12-03,Mumbai,27.3,0.0,9.3
2024-12-03,Delhi,15.6,0.0,6.5
2024-12-03,Dehradun,14.4,0.0,7.5
2024-12-03,Jodhpur,22.4,0.0,5.9
2024-12-04,Mumbai,26.2,4.5,8.8
2024-12-04,Delhi,17.4,0.0,9.9
2024-12-04,Dehradun,11.0,0.0,6.9
2024-12-04,Jodhpur,19.1,0.0,7.1
2024-12-05,Mumbai,24.3,0.0,5.6
2024-12-05,Delhi,16.4,1.0,6.8
2024-12-05,Dehradun,13.9,0.0,5.7
2024-12-05,Jodhpur,16.2,0.0,6.8
2024-12-06,Mumbai,25.3,1.2,8.6
2024-12-06,Delhi,17.6,0.0,6.2
2024-12-06,Dehradun,11.9,0.0,7.8
2024-12-06,Jodhpur,18.7,0.0,8.6
2024-12-07,Mumbai,25.9,0.0,7.4
2024-12-07,Delhi,12.5,0.0,10.3
2024-12-07,Dehradun,15.4,0.0,7.5
2024-12-07,Jodhpur,19.7,0.0,10.8
2024-12-08,Mumbai,23.1,0.0,11.7
2024-12-08,Delhi,16.2,0.0,8.0
2024-12-08,Dehradun,14.7,0.0,8.7
2024-12-08,Jodhpur,19.5,0.0,9.1
2024-12-09,Mumbai,25.8,0.0,6.3
2024-12-09,Delhi,18.3,0.0,7.9
2024-12-09,Dehradun,12.1,0.3,9.0
2024-12-09,Jodhpur,21.9,1.5,12.4
2024-12-10,Mumbai,23.7,0.3,9.9
2024-12-10,Delhi,17.4,0.0,11.6
2024-12-10,Dehradun,14.6,0.0,8.8
2024-12-10,Jodhpur,21.4,0.0,6.2
2024-12-11,Mumbai,21.0,0.1,12.2
2024-12-11,Delhi,15.1,0.0,9.6
2024-12-11,Dehradun,16.2,0.0,7.8
2024-12-11,Jodhpur,20.9,0.0,8.1
2024-12-12,Mumbai,24.2,0.0,6.7
2024-12-12,Delhi,17.2,0.0,6.8
2024-12-12,Dehradun,15.1,0.1,5.7
2024-12-12,Jodhpur,18.1,0.0,8.6
2024-12-13,Mumbai,24.8,0.0,8.9
2024-12-13,Delhi,17.0,0.6,7.9
2024-12-13,Dehradun,13.8,0.0,9.6
2024-12-13,Jodhpur,21.3,0.0,6.8
2024-12-14,Mumbai,24.1,1.4,12.0
2024-12-14,Delhi,17.1,0.0,8.6
2024-12-14,Dehradun,16.9,1.0,8.2
2024-12-14,Jodhpur,21.8,4.9,8.3
2024-12-15,Mumbai,23.0,0.0,11.1
2024-12-15,Delhi,18.1,0.0,7.5
2024-12-15,Dehradun,14.8,0.0,5.9
2024-12-15,Jodhpur,20.6,4.4,6.5
2024-12-16,Mumbai,27.4,0.0,9.5
2024-12-16,Delhi,15.3,0.0,8.5
2024-12-16,Dehradun,12.7,0.0,8.9
2024-12-16,Jodhpur,18.6,0.0,14.2
2024-12-17,Mumbai,25.6,0.0,7.3
2024-12-17,Delhi,17.9,0.0,8.2
2024-12-17,Dehradun,8.1,0.0,14.4
2024-12-17,Jodhpur,20.9,0.0,8.8
2024-12-18,Mumbai,21.9,0.0,8.8
2024-12-18,Delhi,18.2,0.0,6.4
2024-12-18,Dehradun,15.4,0.0,5.5
2024-12-18,Jodhpur,20.6,0.0,5.9
2024-12-19,Mumbai,24.6,1.0,7.4
2024-12-19,Delhi,18.5,2.3,15.0
2024-12-19,Dehradun,16.1,0.0,11.2
2024-12-19,Jodhpur,19.6,0.0,11.5
2024-12-20,Mumbai,25.2,0.0,12.3
2024-12-20,Delhi,15.6,0.0,6.1
2024-12-20,Dehradun,11.7,0.0,13.8
2024-12-20,Jodhpur,23.4,0.0,11.2
2024-12-21,Mumbai,21.9,0.0,11.3
2024-12-21,Delhi,15.1,0.0,5.2
2024-12-21,Dehradun,13.2,0.0,7.9
2024-12-21,Jodhpur,23.7,0.0,6.4
2024-12-22,Mumbai,29.0,0.0,8.8
2024-12-22,Delhi,17.3,0.0,8.1
2024-12-22,Dehradun,11.6,0.0,7.6
2024-12-22,Jodhpur,21.5,0.0,11.4
2024-12-23,Mumbai,25.0,0.0,7.2
2024-12-23,Delhi,13.6,0.4,7.7
2024-12-23,Dehradun,16.0,4.2,10.0
2024-12-23,Jodhpur,19.5,0.0,8.7
2024-12-24,Mumbai,26.0,0.0,7.5
2024-12-24,Delhi,14.6,0.7,5.2
2024-12-24,Dehradun,12.7,0.0,8.0
2024-12-24,Jodhpur,21.9,0.0,7.0
2024-12-25,Mumbai,26.5,0.0,8.1
2024-12-25,Delhi,18.5,0.0,12.1
2024-12-25,Dehradun,15.3,0.0,7.4
2024-12-25,Jodhpur,20.8,0.0,11.1
2024-12-26,Mumbai,19.0,0.0,7.7
2024-12-26,Delhi,17.5,0.0,9.2
2024-12-26,Dehradun,12.8,5.3,8.5
2024-12-26,Jodhpur,17.5,4.4,7.8
2024-12-27,Mumbai,26.8,0.0,12.9
2024-12-27,Delhi,17.3,0.7,8.0
2024-12-27,Dehradun,12.4,0.0,9.9
2024-12-27,Jodhpur,22.5,0.1,7.6
2024-12-28,Mumbai,25.7,0.0,7.3
2024-12-28,Delhi,15.4,0.0,8.2
2024-12-28,Dehradun,11.3,0.0,9.1
2024-12-28,Jodhpur,22.6,0.0,15.9
2024-12-29,Mumbai,23.5,3.0,10.8
2024-12-29,Delhi,16.0,0.0,10.5
2024-12-29,Dehradun,15.2,0.0,6.7
2024-12-29,Jodhpur,22.0,0.0,8.1
2024-12-30,Mumbai,21.8,0.0,7.2
2024-12-30,Delhi,16.4,0.0,14.6
2024-12-30,Dehradun,11.8,0.0,6.9
2024-12-30,Jodhpur,21.8,0.2,12.4
